106,4,time,val
0,2,0,0,1,0.000,0.00000
0,2,0,0,2,0.000,0.00000
0,2,0,0,3,0.000,0.00000
0,2,0,1,0,0.000,0.00000
0,2,0,1,1,0.000,0.00000
0,2,0,1,2,0.000,0.00000
0,2,0,1,3,0.000,0.00000
0,2,0,2,0,0.000,0.00000
0,2,0,2,1,0.000,0.00000
0,2,0,2,2,0.000,0.00000
0,2,0,2,3,0.000,0.00000
0,2,0,3,0,0.000,0.00000
0,2,0,3,1,0.000,0.00000
0,2,0,3,2,0.000,0.00000
0,2,0,3,3,0.000,0.00000
0,2,1,0,0,0.000,0.00000
0,2,1,0,1,0.000,0.00000
0,2,1,0,2,0.000,0.00000
0,2,1,0,3,0.000,0.00000
0,2,1,1,0,0.000,0.00000
0,2,1,1,1,0.000,0.00000
0,2,1,1,2,0.000,0.02500
0,2,1,1,3,0.000,0.00000
0,2,1,2,0,0.000,0.00000
0,2,1,2,1,0.000,-0.02500
0,2,1,2,2,0.000,0.00000
0,2,1,2,3,0.000,0.00000
0,2,1,3,0,0.000,0.00000
0,2,1,3,1,0.000,0.00000
0,2,1,3,2,0.000,0.00000
0,2,1,3,3,0.000,0.00000
0,2,2,0,0,0.000,0.00000
0,2,2,0,1,0.000,0.00000
0,2,2,0,2,0.000,0.00000
0,2,2,0,3,0.000,0.00000
0,2,2,1,0,0.000,0.00000
0,2,2,1,1,0.000,0.00000
0,2,2,1,2,0.000,0.00000
0,2,2,1,3,0.000,0.00000
0,2,2,2,0,0.000,0.00000
0,2,2,2,1,0.000,0.00000
0,2,2,2,2,0.000,0.00000
0,2,2,2,3,0.000,0.00000
0,2,2,3,0,0.000,0.00000
0,2,2,3,1,0.000,0.00000
0,2,2,3,2,0.000,0.00000
0,2,2,3,3,0.000,0.00000
0,2,3,0,0,0.000,0.00000
0,2,3,0,1,0.000,0.00000
0,2,3,0,2,0.000,0.00000
0,2,3,0,3,0.000,0.00000
0,2,3,1,0,0.000,0.00000
0,2,3,1,1,0.000,0.00000
0,2,3,1,2,0.000,0.00000
0,2,3,1,3,0.000,0.00000
0,2,3,2,0,0.000,0.00000
0,2,3,2,1,0.000,0.00000
0,2,3,2,2,0.000,0.00000
0,2,3,2,3,0.000,-0.02500
0,2,3,3,0,0.000,0.00000
0,2,3,3,1,0.000,0.00000
0,2,3,3,2,0.000,0.02500
0,2,3,3,3,0.000,0.00000
0,3,0,0,0,0.000,0.00000
0,3,0,0,1,0.000,0.00000
0,3,0,0,2,0.000,0.00000
0,3,0,0,3,0.000,0.00000
0,3,0,1,0,0.000,0.00000
0,3,0,1,1,0.000,0.00000
0,3,0,1,2,0.000,0.00000
0,3,0,1,3,0.000,0.00000
0,3,0,2,0,0.000,0.00000
0,3,0,2,1,0.000,0.00000
0,3,0,2,2,0.000,0.00000
0,3,0,2,3,0.000,0.00000
0,3,0,3,0,0.000,0.00000
0,3,0,3,1,0.000,0.00000
0,3,0,3,2,0.000,0.00000
0,3,0,3,3,0.000,0.00000
0,3,1,0,0,0.000,0.00000
0,3,1,0,1,0.000,0.00000
0,3,1,0,2,0.000,0.00000
0,3,1,0,3,0.000,0.00000
0,3,1,1,0,0.000,0.00000
0,3,1,1,1,0.000,0.00000
0,3,1,1,2,0.000,0.00000
0,3,1,1,3,0.000,0.00000
0,3,1,2,0,0.000,0.00000
0,3,1,2,1,0.000,0.00000
0,3,1,2,2,0.000,0.00000
0,3,1,2,3,0.000,0.00000
0,3,1,3,0,0.000,0.00000
0,3,1,3,1,0.000,0.00000
0,3,1,3,2,0.000,0.00000
0,3,1,3,3,0.000,0.00000
0,3,2,0,0,0.000,0.00000
0,3,2,0,1,0.000,0.00000
0,3,2,0,2,0.000,0.00000
0,3,2,0,3,0.000,0.00000
0,3,2,1,0,0.000,0.00000
0,3,2,1,1,0.000,0.00000
0,3,2,1,2,0.000,0.00000
0,3,2,1,3,0.000,0.00000
0,3,2,2,0,0.000,0.00000
0,3,2,2,1,0.000,0.00000
0,3,2,2,2,0.000,0.00000
0,3,2,2,3,0.000,0.02500
0,3,2,3,0,0.000,0.00000
0,3,2,3,1,0.000,0.00000
0,3,2,3,2,0.000,-0.02500
0,3,2,3,3,0.000,0.00000
0,3,3,0,0,0.000,0.00000
0,3,3,0,1,0.000,0.00000
0,3,3,0,2,0.000,0.00000
0,3,3,0,3,0.000,0.00000
0,3,3,1,0,0.000,0.00000
0,3,3,1,1,0.000,0.00000
0,3,3,1,2,0.000,0.00000
0,3,3,1,3,0.000,0.00000
0,3,3,2,0,0.000,0.00000
0,3,3,2,1,0.000,0.00000
0,3,3,2,2,0.000,0.00000
0,3,3,2,3,0.000,0.00000
0,3,3,3,0,0.000,0.00000
0,3,3,3,1,0.000,0.00000
0,3,3,3,2,0.000,0.00000
0,3,3,3,3,0.000,0.00000
1,0,0,0,0,0.017,0.00000
1,0,0,0,1,0.017,0.00000
1,0,0,0,2,0.017,0.00000
1,0,0,0,3,0.017,0.00000
1,0,0,1,0,0.017,0.00000
1,0,0,1,1,0.017,0.00000
1,0,0,1,2,0.017,0.00000
1,0,0,1,3,0.017,0.00000
1,0,0,2,0,0.017,0.00000
1,0,0,2,1,0.017,0.00000
1,0,0,2,2,0.017,0.00000
1,0,0,2,3,0.017,0.00000
1,0,0,3,0,0.017,0.00000
1,0,0,3,1,0.017,0.00000
1,0,0,3,2,0.017,0.00000
1,0,0,3,3,0.017,0.00000
1,0,1,0,0,0.017,0.00000
1,0,1,0,1,0.017,-0.02581
1,0,1,0,2,0.017,0.00099
1,0,1,0,3,0.017,-0.00042
1,0,1,1,0,0.017,0.02581
1,0,1,1,1,0.017,0.00000
1,0,1,1,2,0.017,-0.00084
1,0,1,1,3,0.017,0.00002
1,0,1,2,0,0.017,-0.00099
1,0,1,2,1,0.017,0.00084
1,0,1,2,2,0.017,0.00000
1,0,1,2,3,0.017,-0.00000
1,0,1,3,0,0.017,0.00042
1,0,1,3,1,0.017,-0.00002
1,0,1,3,2,0.017,0.00000
1,0,1,3,3,0.017,0.00000
1,0,2,0,0,0.017,0.00000
1,0,2,0,1,0.017,0.00099
1,0,2,0,2,0.017,0.00164
1,0,2,0,3,0.017,-0.00000
1,0,2,1,0,0.017,-0.00099
1,0,2,1,1,0.017,0.00000
1,0,2,1,2,0.017,-0.00034
1,0,2,1,3,0.017,0.00084
1,0,2,2,0,0.017,-0.00164
1,0,2,2,1,0.017,0.00034
1,0,2,2,2,0.017,0.00000
1,0,2,2,3,0.017,-0.00001
1,0,2,3,0,0.017,0.00000
1,0,2,3,1,0.017,-0.00084
1,0,2,3,2,0.017,0.00001
1,0,2,3,3,0.017,0.00000
1,0,3,0,0,0.017,0.00000
1,0,3,0,1,0.017,-0.00042
1,0,3,0,2,0.017,-0.00000
1,0,3,0,3,0.017,0.00000
1,0,3,1,0,0.017,0.00042
1,0,3,1,1,0.017,0.00000
1,0,3,1,2,0.017,-0.00083
1,0,3,1,3,0.017,0.00000
1,0,3,2,0,0.017,0.00000
1,0,3,2,1,0.017,0.00083
1,0,3,2,2,0.017,0.00000
1,0,3,2,3,0.017,-0.00042
1,0,3,3,0,0.017,-0.00000
1,0,3,3,1,0.017,-0.00000
1,0,3,3,2,0.017,0.00042
1,0,3,3,3,0.017,0.00000
1,1,0,0,0,0.017,0.00000
1,1,0,0,1,0.017,0.02581
1,1,0,0,2,0.017,-0.00099
1,1,0,0,3,0.017,0.00042
1,1,0,1,0,0.017,-0.02581
1,1,0,1,1,0.017,0.00000
1,1,0,1,2,0.017,0.00084
1,1,0,1,3,0.017,-0.00002
1,1,0,2,0,0.017,0.00099
1,1,0,2,1,0.017,-0.00084
1,1,0,2,2,0.017,0.00000
1,1,0,2,3,0.017,0.00000
1,1,0,3,0,0.017,-0.00042
1,1,0,3,1,0.017,0.00002
1,1,0,3,2,0.017,-0.00000
1,1,0,3,3,0.017,0.00000
1,1,1,0,0,0.017,0.00000
1,1,1,0,1,0.017,0.00000
1,1,1,0,2,0.017,0.00000
1,1,1,0,3,0.017,0.00000
1,1,1,1,0,0.017,0.00000
1,1,1,1,1,0.017,0.00000
1,1,1,1,2,0.017,0.00000
1,1,1,1,3,0.017,0.00000
1,1,1,2,0,0.017,0.00000
1,1,1,2,1,0.017,0.00000
1,1,1,2,2,0.017,0.00000
1,1,1,2,3,0.017,0.00000
1,1,1,3,0,0.017,0.00000
1,1,1,3,1,0.017,0.00000
1,1,1,3,2,0.017,0.00000
1,1,1,3,3,0.017,0.00000
1,1,2,0,0,0.017,0.00000
1,1,2,0,1,0.017,-0.00084
1,1,2,0,2,0.017,-0.00034
1,1,2,0,3,0.017,-0.00083
1,1,2,1,0,0.017,0.00084
1,1,2,1,1,0.017,0.00000
1,1,2,1,2,0.017,-0.02665
1,1,2,1,3,0.017,0.00060
1,1,2,2,0,0.017,0.00034
1,1,2,2,1,0.017,0.02665
1,1,2,2,2,0.017,0.00000
1,1,2,2,3,0.017,-0.00084
1,1,2,3,0,0.017,0.00083
1,1,2,3,1,0.017,-0.00060
1,1,2,3,2,0.017,0.00084
1,1,2,3,3,0.017,0.00000
1,1,3,0,0,0.017,0.00000
1,1,3,0,1,0.017,0.00002
1,1,3,0,2,0.017,0.00084
1,1,3,0,3,0.017,0.00000
1,1,3,1,0,0.017,-0.00002
1,1,3,1,1,0.017,0.00000
1,1,3,1,2,0.017,0.00060
1,1,3,1,3,0.017,0.00163
1,1,3,2,0,0.017,-0.00084
1,1,3,2,1,0.017,-0.00060
1,1,3,2,2,0.017,0.00000
1,1,3,2,3,0.017,-0.00090
1,1,3,3,0,0.017,-0.00000
1,1,3,3,1,0.017,-0.00163
1,1,3,3,2,0.017,0.00090
1,1,3,3,3,0.017,0.00000
1,2,0,0,0,0.017,0.00000
1,2,0,0,1,0.017,-0.00099
1,2,0,0,2,0.017,-0.00164
1,2,0,0,3,0.017,0.00000
1,2,0,1,0,0.017,0.00099
1,2,0,1,1,0.017,0.00000
1,2,0,1,2,0.017,0.00034
1,2,0,1,3,0.017,-0.00084
1,2,0,2,0,0.017,0.00164
1,2,0,2,1,0.017,-0.00034
1,2,0,2,2,0.017,0.00000
1,2,0,2,3,0.017,0.00001
1,2,0,3,0,0.017,-0.00000
1,2,0,3,1,0.017,0.00084
1,2,0,3,2,0.017,-0.00001
1,2,0,3,3,0.017,0.00000
1,2,1,0,0,0.017,0.00000
1,2,1,0,1,0.017,0.00084
1,2,1,0,2,0.017,0.00034
1,2,1,0,3,0.017,0.00083
1,2,1,1,0,0.017,-0.00084
1,2,1,1,1,0.017,0.00000
1,2,1,1,2,0.017,0.02665
1,2,1,1,3,0.017,-0.00060
1,2,1,2,0,0.017,-0.00034
1,2,1,2,1,0.017,-0.02665
1,2,1,2,2,0.017,0.00000
1,2,1,2,3,0.017,0.00084
1,2,1,3,0,0.017,-0.00083
1,2,1,3,1,0.017,0.00060
1,2,1,3,2,0.017,-0.00084
1,2,1,3,3,0.017,0.00000
1,2,2,0,0,0.017,0.00000
1,2,2,0,1,0.017,0.00000
1,2,2,0,2,0.017,0.00000
1,2,2,0,3,0.017,0.00000
1,2,2,1,0,0.017,0.00000
1,2,2,1,1,0.017,0.00000
1,2,2,1,2,0.017,0.00000
1,2,2,1,3,0.017,0.00000
1,2,2,2,0,0.017,0.00000
1,2,2,2,1,0.017,0.00000
1,2,2,2,2,0.017,0.00000
1,2,2,2,3,0.017,0.00000
1,2,2,3,0,0.017,0.00000
1,2,2,3,1,0.017,0.00000
1,2,2,3,2,0.017,0.00000
1,2,2,3,3,0.017,0.00000
1,2,3,0,0,0.017,0.00000
1,2,3,0,1,0.017,-0.00000
1,2,3,0,2,0.017,-0.00001
1,2,3,0,3,0.017,-0.00042
1,2,3,1,0,0.017,0.00000
1,2,3,1,1,0.017,0.00000
1,2,3,1,2,0.017,-0.00084
1,2,3,1,3,0.017,-0.00090
1,2,3,2,0,0.017,0.00001
1,2,3,2,1,0.017,0.00084
1,2,3,2,2,0.017,0.00000
1,2,3,2,3,0.017,-0.02581
1,2,3,3,0,0.017,0.00042
1,2,3,3,1,0.017,0.00090
1,2,3,3,2,0.017,0.02581
1,2,3,3,3,0.017,0.00000
1,3,0,0,0,0.017,0.00000
1,3,0,0,1,0.017,0.00042
1,3,0,0,2,0.017,0.00000
1,3,0,0,3,0.017,-0.00000
1,3,0,1,0,0.017,-0.00042
1,3,0,1,1,0.017,0.00000
1,3,0,1,2,0.017,0.00083
1,3,0,1,3,0.017,-0.00000
1,3,0,2,0,0.017,-0.00000
1,3,0,2,1,0.017,-0.00083
1,3,0,2,2,0.017,0.00000
1,3,0,2,3,0.017,0.00042
1,3,0,3,0,0.017,0.00000
1,3,0,3,1,0.017,0.00000
1,3,0,3,2,0.017,-0.00042
1,3,0,3,3,0.017,0.00000
1,3,1,0,0,0.017,0.00000
1,3,1,0,1,0.017,-0.00002
1,3,1,0,2,0.017,-0.00084
1,3,1,0,3,0.017,-0.00000
1,3,1,1,0,0.017,0.00002
1,3,1,1,1,0.017,0.00000
1,3,1,1,2,0.017,-0.00060
1,3,1,1,3,0.017,-0.00163
1,3,1,2,0,0.017,0.00084
1,3,1,2,1,0.017,0.00060
1,3,1,2,2,0.017,0.00000
1,3,1,2,3,0.017,0.00090
1,3,1,3,0,0.017,0.00000
1,3,1,3,1,0.017,0.00163
1,3,1,3,2,0.017,-0.00090
1,3,1,3,3,0.017,0.00000
1,3,2,0,0,0.017,0.00000
1,3,2,0,1,0.017,0.00000
1,3,2,0,2,0.017,0.00001
1,3,2,0,3,0.017,0.00042
1,3,2,1,0,0.017,-0.00000
1,3,2,1,1,0.017,0.00000
1,3,2,1,2,0.017,0.00084
1,3,2,1,3,0.017,0.00090
1,3,2,2,0,0.017,-0.00001
1,3,2,2,1,0.017,-0.00084
1,3,2,2,2,0.017,0.00000
1,3,2,2,3,0.017,0.02581
1,3,2,3,0,0.017,-0.00042
1,3,2,3,1,0.017,-0.00090
1,3,2,3,2,0.017,-0.02581
1,3,2,3,3,0.017,0.00000
1,3,3,0,0,0.017,0.00000
1,3,3,0,1,0.017,0.00000
1,3,3,0,2,0.017,0.00000
1,3,3,0,3,0.017,0.00000
1,3,3,1,0,0.017,0.00000
1,3,3,1,1,0.017,0.00000
1,3,3,1,2,0.017,0.00000
1,3,3,1,3,0.017,0.00000
1,3,3,2,0,0.017,0.00000
1,3,3,2,1,0.017,0.00000
1,3,3,2,2,0.017,0.00000
1,3,3,2,3,0.017,0.00000
1,3,3,3,0,0.017,0.00000
1,3,3,3,1,0.017,0.00000
1,3,3,3,2,0.017,0.00000
1,3,3,3,3,0.017,0.00000
2,0,0,0,0,0.033,0.00000
2,0,0,0,1,0.033,0.00000
2,0,0,0,2,0.033,0.00000
2,0,0,0,3,0.033,0.00000
2,0,0,1,0,0.033,0.00000
2,0,0,1,1,0.033,0.00000
2,0,0,1,2,0.033,0.00000
2,0,0,1,3,0.033,0.00000
2,0,0,2,0,0.033,0.00000
2,0,0,2,1,0.033,0.00000
2,0,0,2,2,0.033,0.00000
2,0,0,2,3,0.033,0.00000
2,0,0,3,0,0.033,0.00000
2,0,0,3,1,0.033,0.00000
2,0,0,3,2,0.033,0.00000
2,0,0,3,3,0.033,0.00000
2,0,1,0,0,0.033,0.00000
2,0,1,0,1,0.033,-0.02657
2,0,1,0,2,0.033,0.00202
2,0,1,0,3,0.033,-0.00085
2,0,1,1,0,0.033,0.02657
2,0,1,1,1,0.033,0.00000
2,0,1,1,2,0.033,-0.00169
2,0,1,1,3,0.033,0.00002
2,0,1,2,0,0.033,-0.00202
2,0,1,2,1,0.033,0.00169
2,0,1,2,2,0.033,0.00000
2,0,1,2,3,0.033,0.00000
2,0,1,3,0,0.033,0.00085
2,0,1,3,1,0.033,-0.00002
2,0,1,3,2,0.033,-0.00000
2,0,1,3,3,0.033,0.00000
2,0,2,0,0,0.033,0.00000
2,0,2,0,1,0.033,0.00202
2,0,2,0,2,0.033,0.00338
2,0,2,0,3,0.033,0.00001
2,0,2,1,0,0.033,-0.00202
2,0,2,1,1,0.033,0.00000
2,0,2,1,2,0.033,-0.00065
2,0,2,1,3,0.033,0.00180
2,0,2,2,0,0.033,-0.00338
2,0,2,2,1,0.033,0.00065
2,0,2,2,2,0.033,0.00000
2,0,2,2,3,0.033,0.00000
2,0,2,3,0,0.033,-0.00001
2,0,2,3,1,0.033,-0.00180
2,0,2,3,2,0.033,-0.00000
2,0,2,3,3,0.033,0.00000
2,0,3,0,0,0.033,0.00000
2,0,3,0,1,0.033,-0.00085
2,0,3,0,2,0.033,0.00001
2,0,3,0,3,0.033,-0.00011
2,0,3,1,0,0.033,0.00085
2,0,3,1,1,0.033,0.00000
2,0,3,1,2,0.033,-0.00178
2,0,3,1,3,0.033,-0.00001
2,0,3,2,0,0.033,-0.00001
2,0,3,2,1,0.033,0.00178
2,0,3,2,2,0.033,0.00000
2,0,3,2,3,0.033,-0.00085
2,0,3,3,0,0.033,0.00011
2,0,3,3,1,0.033,0.00001
2,0,3,3,2,0.033,0.00085
2,0,3,3,3,0.033,0.00000
2,1,0,0,0,0.033,0.00000
2,1,0,0,1,0.033,0.02657
2,1,0,0,2,0.033,-0.00202
2,1,0,0,3,0.033,0.00085
2,1,0,1,0,0.033,-0.02657
2,1,0,1,1,0.033,0.00000
2,1,0,1,2,0.033,0.00169
2,1,0,1,3,0.033,-0.00002
2,1,0,2,0,0.033,0.00202
2,1,0,2,1,0.033,-0.00169
2,1,0,2,2,0.033,0.00000
2,1,0,2,3,0.033,-0.00000
2,1,0,3,0,0.033,-0.00085
2,1,0,3,1,0.033,0.00002
2,1,0,3,2,0.033,0.00000
2,1,0,3,3,0.033,0.00000
2,1,1,0,0,0.033,0.00000
2,1,1,0,1,0.033,0.00000
2,1,1,0,2,0.033,0.00000
2,1,1,0,3,0.033,0.00000
2,1,1,1,0,0.033,0.00000
2,1,1,1,1,0.033,0.00000
2,1,1,1,2,0.033,0.00000
2,1,1,1,3,0.033,0.00000
2,1,1,2,0,0.033,0.00000
2,1,1,2,1,0.033,0.00000
2,1,1,2,2,0.033,0.00000
2,1,1,2,3,0.033,0.00000
2,1,1,3,0,0.033,0.00000
2,1,1,3,1,0.033,0.00000
2,1,1,3,2,0.033,0.00000
2,1,1,3,3,0.033,0.00000
2,1,2,0,0,0.033,0.00000
2,1,2,0,1,0.033,-0.00169
2,1,2,0,2,0.033,-0.00065
2,1,2,0,3,0.033,-0.00178
2,1,2,1,0,0.033,0.00169
2,1,2,1,1,0.033,0.00000
2,1,2,1,2,0.033,-0.02846
2,1,2,1,3,0.033,0.00122
2,1,2,2,0,0.033,0.00065
2,1,2,2,1,0.033,0.02846
2,1,2,2,2,0.033,0.00000
2,1,2,2,3,0.033,-0.00170
2,1,2,3,0,0.033,0.00178
2,1,2,3,1,0.033,-0.00122
2,1,2,3,2,0.033,0.00170
2,1,2,3,3,0.033,0.00000
2,1,3,0,0,0.033,0.00000
2,1,3,0,1,0.033,0.00002
2,1,3,0,2,0.033,0.00180
2,1,3,0,3,0.033,-0.00001
2,1,3,1,0,0.033,-0.00002
2,1,3,1,1,0.033,0.00000
2,1,3,1,2,0.033,0.00122
2,1,3,1,3,0.033,0.00336
2,1,3,2,0,0.033,-0.00180
2,1,3,2,1,0.033,-0.00122
2,1,3,2,2,0.033,0.00000
2,1,3,2,3,0.033,-0.00182
2,1,3,3,0,0.033,0.00001
2,1,3,3,1,0.033,-0.00336
2,1,3,3,2,0.033,0.00182
2,1,3,3,3,0.033,0.00000
2,2,0,0,0,0.033,0.00000
2,2,0,0,1,0.033,-0.00202
2,2,0,0,2,0.033,-0.00338
2,2,0,0,3,0.033,-0.00001
2,2,0,1,0,0.033,0.00202
2,2,0,1,1,0.033,0.00000
2,2,0,1,2,0.033,0.00065
2,2,0,1,3,0.033,-0.00180
2,2,0,2,0,0.033,0.00338
2,2,0,2,1,0.033,-0.00065
2,2,0,2,2,0.033,0.00000
2,2,0,2,3,0.033,-0.00000
2,2,0,3,0,0.033,0.00001
2,2,0,3,1,0.033,0.00180
2,2,0,3,2,0.033,0.00000
2,2,0,3,3,0.033,0.00000
2,2,1,0,0,0.033,0.00000
2,2,1,0,1,0.033,0.00169
2,2,1,0,2,0.033,0.00065
2,2,1,0,3,0.033,0.00178
2,2,1,1,0,0.033,-0.00169
2,2,1,1,1,0.033,0.00000
2,2,1,1,2,0.033,0.02846
2,2,1,1,3,0.033,-0.00122
2,2,1,2,0,0.033,-0.00065
2,2,1,2,1,0.033,-0.02846
2,2,1,2,2,0.033,0.00000
2,2,1,2,3,0.033,0.00170
2,2,1,3,0,0.033,-0.00178
2,2,1,3,1,0.033,0.00122
2,2,1,3,2,0.033,-0.00170
2,2,1,3,3,0.033,0.00000
2,2,2,0,0,0.033,0.00000
2,2,2,0,1,0.033,0.00000
2,2,2,0,2,0.033,0.00000
2,2,2,0,3,0.033,0.00000
2,2,2,1,0,0.033,0.00000
2,2,2,1,1,0.033,0.00000
2,2,2,1,2,0.033,0.00000
2,2,2,1,3,0.033,0.00000
2,2,2,2,0,0.033,0.00000
2,2,2,2,1,0.033,0.00000
2,2,2,2,2,0.033,0.00000
2,2,2,2,3,0.033,0.00000
2,2,2,3,0,0.033,0.00000
2,2,2,3,1,0.033,0.00000
2,2,2,3,2,0.033,0.00000
2,2,2,3,3,0.033,0.00000
2,2,3,0,0,0.033,0.00000
2,2,3,0,1,0.033,0.00000
2,2,3,0,2,0.033,0.00000
2,2,3,0,3,0.033,-0.00085
2,2,3,1,0,0.033,-0.00000
2,2,3,1,1,0.033,0.00000
2,2,3,1,2,0.033,-0.00170
2,2,3,1,3,0.033,-0.00182
2,2,3,2,0,0.033,-0.00000
2,2,3,2,1,0.033,0.00170
2,2,3,2,2,0.033,0.00000
2,2,3,2,3,0.033,-0.02660
2,2,3,3,0,0.033,0.00085
2,2,3,3,1,0.033,0.00182
2,2,3,3,2,0.033,0.02660
2,2,3,3,3,0.033,0.00000
2,3,0,0,0,0.033,0.00000
2,3,0,0,1,0.033,0.00085
2,3,0,0,2,0.033,-0.00001
2,3,0,0,3,0.033,0.00011
2,3,0,1,0,0.033,-0.00085
2,3,0,1,1,0.033,0.00000
2,3,0,1,2,0.033,0.00178
2,3,0,1,3,0.033,0.00001
2,3,0,2,0,0.033,0.00001
2,3,0,2,1,0.033,-0.00178
2,3,0,2,2,0.033,0.00000
2,3,0,2,3,0.033,0.00085
2,3,0,3,0,0.033,-0.00011
2,3,0,3,1,0.033,-0.00001
2,3,0,3,2,0.033,-0.00085
2,3,0,3,3,0.033,0.00000
2,3,1,0,0,0.033,0.00000
2,3,1,0,1,0.033,-0.00002
2,3,1,0,2,0.033,-0.00180
2,3,1,0,3,0.033,0.00001
2,3,1,1,0,0.033,0.00002
2,3,1,1,1,0.033,0.00000
2,3,1,1,2,0.033,-0.00122
2,3,1,1,3,0.033,-0.00336
